#Num friends, num posts, num likes
872,67,204
703,73,157
924,71,185
855,105,292
419,111,153
507,107,189
979,139,373
730,47,128
833,133,395
905,119,341
962,44,66
550,133,270
799,68,116
758,137,387
489,67,86
701,115,248
571,87,158
548,89,207
844,130,272
796,68,115
445,120,389
769,82,188
565,108,162
633,78,238
670,88,272
733,108,288
930,53,142
546,115,248
666,107,297
667,133,351
442,101,163
612,71,178
776,90,158
598,87,221
565,64,100
585,23,57
699,99,278
620,121,269
893,86,264
909,152,470
1105,83,237
659,79,246
1123,110,277
786,115,286
678,136,302
430,112,217
441,103,321
670,102,222
821,74,231
548,104,265
842,114,278
739,67,89
482,98,312
565,116,350
686,86,248
696,77,186
942,132,373
1088,95,277
520,106,252
718,82,346
638,81,222
467,120,240
834,123,278
665,64,142
1078,99,260
945,127,395
666,111,334
788,72,196
794,122,404
991,50,146
681,72,161
522,94,206
413,118,397
233,76,220
959,95,316
845,33,35
403,79,224
541,90,262
659,133,395
707,103,276
564,148,320
781,136,344
703,53,98
642,90,171
837,59,160
1020,84,187
934,66,136
370,120,357
110,140,332
767,94,179
667,109,296
841,78,223
719,108,221
790,99,248
735,101,316
660,140,353
190,125,320
686,97,229
576,66,234
255,71,130
362,34,4
627,125,263
995,71,183
417,112,259
897,105,274
853,68,66
883,79,159
492,123,303
866,112,247
776,129,358
616,146,399
598,74,163
973,97,307
889,144,404
632,94,236
417,76,222
658,102,223
874,85,153
736,71,57
696,100,274
578,114,259
569,84,255
722,104,240
1034,75,223
445,117,230
742,112,374
433,154,407
743,116,278
1055,78,207
862,84,229
574,129,222
809,90,87
803,59,104
439,136,360
669,55,79
327,111,235
660,85,179
727,120,265
400,43,89
482,111,263
790,84,203
842,125,403
610,123,369
518,99,158
822,96,243
591,117,377
539,102,181
591,60,168
604,124,328
598,124,205
631,103,187
763,113,381
866,79,216
959,106,338
778,113,329
386,105,208
624,115,292
762,111,288
1042,82,268
624,76,208
723,120,284
997,135,441
702,111,334
620,110,299
432,92,250
825,109,286
606,111,157
585,87,265
890,84,257
1016,126,198
794,87,329
704,92,246
491,157,366
664,89,214
569,89,293
453,136,346
852,69,158
559,76,163
1088,83,211
606,118,343
492,103,166
582,118,301
639,95,286
788,92,206
1177,80,218
511,100,284
1097,84,196
507,128,334
875,89,314
944,97,297
1070,68,173
680,135,386
904,118,247
726,58,97
703,74,210
620,73,184
852,107,242
532,119,342
351,136,345
341,127,280
426,115,353
584,92,176
635,91,181
344,115,209
631,109,294
641,50,10
403,59,10
768,125,250
633,138,406
471,101,237
603,96,291
389,148,454
615,63,58
690,105,247
762,76,121
893,100,324
555,78,158
371,93,290
493,101,224
645,118,393
903,122,287
447,156,403
839,109,372
472,95,150
1023,39,134
560,128,412
596,69,88
723,114,228
851,84,241
803,97,243
562,97,269
1176,82,170
772,151,412
758,81,233
672,101,252
511,126,272
705,145,405
830,88,240
639,99,273
437,103,287
912,70,101
812,124,292
581,53,79
858,110,306
702,83,150
526,91,179
794,79,221
719,151,331
542,112,310
785,126,377
617,133,357
755,122,251
345,129,377
984,105,324
957,125,275
672,49,74
698,120,295
541,110,350
564,121,289
582,100,248
678,65,131
636,147,403
584,68,131
446,99,263
594,103,266
800,132,410
640,58,66
608,63,137
724,127,332
815,121,279
887,15,109
812,65,72
594,85,235
518,67,204
753,71,211
769,100,261
440,98,250
554,129,347
616,95,237
641,115,354
409,69,161
628,75,252
527,103,273
443,115,431
1110,97,243
296,145,345
744,79,133
611,88,199
775,109,284
763,66,215
824,63,169
371,125,322
628,111,331
1081,78,251
1079,75,167
550,56,43
1066,165,406
707,114,256
912,90,233
595,123,284
863,100,342
255,100,293
731,94,261
790,88,197
804,80,207
877,85,134
993,116,291
441,124,324
767,96,199
589,130,313
440,118,248
569,108,328
989,110,276
770,116,316
1237,77,156
639,86,125
812,65,64
767,145,512
778,123,347
698,69,132
678,96,247
442,148,354
1007,67,193
831,105,202
583,93,243
847,89,219
716,103,323
752,80,236
925,74,167
707,137,322
607,116,343
586,122,351
958,115,296
979,100,277
582,82,90
729,139,436
502,121,316
642,111,339
707,90,93
403,75,167
941,133,414
629,89,298
966,109,286
640,113,333
788,139,375
766,79,134
676,98,312
698,119,406
1049,76,308
474,97,248
621,120,309
580,101,141
680,107,342
577,102,226
1008,117,290
730,113,278
913,78,247
451,58,147
540,88,205
721,101,297
910,76,167
753,143,464
937,148,372
800,73,109
386,98,188
653,89,201
781,90,260
1097,67,225
1032,80,234
699,105,226
768,83,195
433,129,422
919,102,237
868,94,152
715,99,324
756,84,147
795,104,301
756,115,328
965,89,317
728,76,178
502,109,230
617,131,352
802,106,281
733,102,263
788,84,163
409,151,502
773,86,250
649,121,187
669,113,224
1002,85,267
530,92,214
793,113,374
932,129,356
765,103,248
341,120,230
998,139,438
547,79,183
537,113,219
255,133,262
831,85,217
700,80,200
587,140,371
553,95,258
531,99,210
760,91,292
876,69,236
903,107,359
952,140,344
914,136,451
861,65,232
935,94,276
901,139,371
660,83,240
402,116,304
580,80,296
626,145,415
612,71,109
471,82,280
535,109,254
1002,110,218
256,111,216
740,44,22
561,94,246
701,94,208
702,127,263
674,136,283
850,84,222
656,78,255
694,117,229
478,138,352
545,108,185
815,147,387
541,103,158
646,124,367
598,101,224
458,112,167
977,49,166
820,64,218
870,92,279
500,80,142
868,136,357
685,57,90
1020,118,395
641,67,136
1259,91,222
652,126,370
849,90,231
423,74,232
870,98,261
634,107,332
265,104,287
608,100,240
913,116,366
549,106,250
830,80,189
642,144,341
495,102,159
263,109,286
417,94,155
927,115,269
386,143,370
945,72,177
779,120,256
940,145,449
778,76,241
793,102,304
320,101,236
1063,49,197
799,86,212
533,78,121
933,92,240
566,155,337
361,89,173
620,100,336
719,42,153
379,134,306
535,137,335
454,106,200
768,115,352
692,114,271
697,107,308
380,81,104
749,89,278
437,130,289
739,108,185
785,89,224
340,136,315
607,114,344
910,72,163
651,131,373
783,90,196
738,95,229
570,164,479
868,130,453
479,118,293
485,96,156
917,125,272
499,151,338
455,121,328
748,130,313
474,129,323
468,128,254
945,100,448
1002,93,280
747,69,87
772,111,252
420,80,201
647,61,80
925,68,170
898,45,46
408,108,350
547,101,218
958,91,269
1078,124,309
891,142,439
864,87,238
892,130,475
891,22,21
732,80,234
534,93,180
897,74,195
753,92,212
760,125,331
972,79,190
1014,90,191
764,95,250
961,92,312
906,60,231
671,139,317
750,94,195
927,74,108
821,97,238
471,105,217
599,121,269
749,131,364
506,125,326
809,97,200
492,71,116
323,113,345
820,94,354
812,98,258
467,130,409
821,65,74
853,84,160
697,70,233
860,156,369
156,112,292
461,99,204
449,141,254
799,70,158
509,119,310
891,146,434
450,152,379
490,99,290
753,92,220
919,72,87
842,99,226
338,90,182
832,83,176
684,89,215
594,98,250
708,61,242
421,93,181
1109,87,151
581,93,245
576,145,368
604,110,178
574,74,172
590,99,199
839,62,141
152,120,284
670,68,165
740,105,348
771,88,330
549,150,378
722,76,93
631,92,314
1016,120,265
528,108,200
1021,94,298
797,64,198
255,117,248
921,98,254
781,93,235
507,126,363
1087,109,312
725,110,250
529,107,249
755,104,307
938,64,136
538,133,244
737,107,284
895,131,385
1073,80,363
514,93,163
701,141,443
725,125,338
821,134,410
706,131,441
976,70,217
709,84,258
742,58,145
1230,109,247
517,77,99
624,87,109
492,118,329
594,129,361
868,64,251
748,101,260
600,78,151
1165,102,297
1081,64,211
637,66,204
970,121,304
349,84,138
618,104,231
561,110,304
736,98,185
672,100,341
683,95,288
926,74,181
257,131,273
527,115,261
942,74,206
818,132,265
739,81,151
723,78,274
629,112,283
503,106,277
621,67,151
793,128,408
708,86,194
749,56,103
351,77,135
802,115,285
853,116,381
520,101,184
832,96,123
628,86,211
1080,68,189
950,64,170
702,57,175
511,127,388
483,125,319
568,74,208
787,118,324
813,93,274
771,124,294
560,82,151
486,70,160
848,115,323
647,65,52
569,72,91
920,113,298
759,111,310
883,129,360
783,78,146
399,73,116
842,135,291
267,97,264
400,67,74
768,103,320
729,108,221
387,134,343
585,74,159
581,94,213
682,117,277
723,73,162
753,130,349
805,96,227
538,75,155
802,89,218
837,65,99
664,84,272
530,105,327
570,86,299
432,119,329
732,108,206
665,139,303
838,147,431
654,138,480
773,80,233
1035,134,409
879,124,339
693,70,108
1017,113,375
708,109,377
258,146,348
887,103,350
629,73,103
398,127,312
875,111,247
769,109,275
1170,125,334
512,124,331
791,99,299
700,58,146
576,96,328
471,95,201
747,98,237
929,82,235
916,70,290
579,143,320
742,117,259
659,107,298
990,95,227
950,114,326
919,104,243
802,105,336
1112,80,242
455,111,183
948,92,180
717,145,389
862,95,284
615,119,271
863,55,194
740,123,334
670,129,431
914,50,50
726,79,264
796,64,213
916,129,476
621,90,223
748,58,72
649,115,275
689,129,406
857,86,148
819,82,196
733,101,143
521,128,254
776,70,194
260,97,223
590,93,248
468,147,343
632,91,312
503,114,258
511,111,223
674,124,405
144,126,291
391,72,158
825,104,287
512,148,369
764,97,225
903,90,310
528,58,106
1021,68,147
547,173,415
555,100,231
685,81,202
852,134,335
510,115,313
583,119,305
632,134,443
611,87,213
745,70,179
619,131,371
806,123,231
505,131,292
716,100,198
780,86,207
511,152,333
924,74,241
696,104,355
776,96,233
398,113,212
867,126,415
578,105,250
568,20,34
791,113,297
810,110,281
660,134,281
483,132,321
601,95,355
492,109,319
561,151,311
